MatchLink,TossWonTeam,TossResult,Series,MatchTime,Team1,Team2,Result,Team1Score,Team1Wickets,Team2Score,Team2Wickets
https://www.espncricinfo.com/ci/engine/match/1216536.html,Chennai Super Kings,field,Indian Premier League,night,Kolkata Knight Riders,Chennai Super Kings,CSK won by 6 wickets (with 0 balls remaining),172,5,178,4
https://www.espncricinfo.com/ci/engine/match/1304087.html,Delhi Capitals,field,Indian Premier League,night,Kolkata Knight Riders,Delhi Capitals,DC won by 4 wickets (with 6 balls remaining),146,9,150,6
https://www.espncricinfo.com/ci/engine/match/1304093.html,Kolkata Knight Riders,field,Indian Premier League,night,Rajasthan Royals,Kolkata Knight Riders,KKR won by 7 wickets (with 5 balls remaining),152,5,158,3
https://www.espncricinfo.com/ci/engine/match/1304099.html,Kolkata Knight Riders,field,Indian Premier League,night,Lucknow Super Giants,Kolkata Knight Riders,LSG won by 75 runs,176,7,101,10
https://www.espncricinfo.com/ci/engine/match/1304107.html,Kolkata Knight Riders,bat,Indian Premier League,night,Kolkata Knight Riders,Sunrisers Hyderabad,KKR won by 54 runs,177,6,123,8
https://www.espncricinfo.com/ci/engine/match/1304112.html,Lucknow Super Giants,bat,Indian Premier League,night,Lucknow Super Giants,Kolkata Knight Riders,LSG won by 2 runs,210,0,208,8
https://www.espncricinfo.com/ci/engine/match/1359476.html,Kolkata Knight Riders,field,Indian Premier League,daynight,Punjab Kings,Kolkata Knight Riders,PBKS won by 7 runs (DLS method),191,5,146,7
https://www.espncricinfo.com/ci/engine/match/1359487.html,Gujarat Titans,bat,Indian Premier League,daynight,Gujarat Titans,Kolkata Knight Riders,KKR won by 3 wickets (with 0 balls remaining),204,4,207,7
https://www.espncricinfo.com/ci/engine/match/1359493.html,Kolkata Knight Riders,field,Indian Premier League,night,Sunrisers Hyderabad,Kolkata Knight Riders,SRH won by 23 runs,228,4,205,7
https://www.espncricinfo.com/ci/engine/match/1359502.html,Delhi Capitals,field,Indian Premier League,night,Kolkata Knight Riders,Delhi Capitals,DC won by 4 wickets (with 4 balls remaining),127,10,128,6
https://www.espncricinfo.com/ci/engine/match/1359507.html,Kolkata Knight Riders,field,Indian Premier League,night,Chennai Super Kings,Kolkata Knight Riders,CSK won by 49 runs,235,4,186,8
https://www.espncricinfo.com/ci/engine/match/1359510.html,Royal Challengers Bangalore,field,Indian Premier League,night,Kolkata Knight Riders,Royal Challengers Bangalore,KKR won by 21 runs,200,5,179,8
https://www.espncricinfo.com/ci/engine/match/1359521.html,Kolkata Knight Riders,bat,Indian Premier League,night,Kolkata Knight Riders,Sunrisers Hyderabad,KKR won by 5 runs,171,9,166,8
https://www.espncricinfo.com/ci/engine/match/1359527.html,Punjab Kings,bat,Indian Premier League,night,Punjab Kings,Kolkata Knight Riders,KKR won by 5 wickets (with 0 balls remaining),179,7,182,5
https://www.espncricinfo.com/ci/engine/match/1359530.html,Rajasthan Royals,field,Indian Premier League,night,Kolkata Knight Riders,Rajasthan Royals,RR won by 9 wickets (with 41 balls remaining),149,8,151,1
https://www.espncricinfo.com/ci/engine/match/1359535.html,Chennai Super Kings,bat,Indian Premier League,night,Chennai Super Kings,Kolkata Knight Riders,KKR won by 6 wickets (with 9 balls remaining),144,6,147,4
https://www.espncricinfo.com/ci/engine/match/1359542.html,Kolkata Knight Riders,field,Indian Premier League,night,Lucknow Super Giants,Kolkata Knight Riders,LSG won by 1 run,176,8,175,7
https://www.espncricinfo.com/ci/engine/match/1383562.html,Punjab,field,Syed Mushtaq Ali Trophy,day,Uttar Pradesh,Punjab,Punjab won by 5 wickets (with 5 balls remaining),169,3,174,5
https://www.espncricinfo.com/ci/engine/match/1422121.html,Sunrisers Hyderabad,field,Indian Premier League,night,Kolkata Knight Riders,Sunrisers Hyderabad,KKR won by 4 runs,208,7,204,7
https://www.espncricinfo.com/ci/engine/match/1422128.html,Kolkata Knight Riders,field,Indian Premier League,night,Royal Challengers Bengaluru,Kolkata Knight Riders,KKR won by 7 wickets (with 19 balls remaining),182,6,186,3
https://www.espncricinfo.com/ci/engine/match/1426280.html,Punjab Kings,field,Indian Premier League,night,Kolkata Knight Riders,Punjab Kings,PBKS won by 8 wickets (with 8 balls remaining),261,6,262,2
https://www.espncricinfo.com/ci/engine/match/1445982.html,Uttar Pradesh,field,Syed Mushtaq Ali Trophy,daynight,Delhi,Uttar Pradesh,Delhi won by 47 runs,233,3,186,8
https://www.espncricinfo.com/ci/engine/match/1446001.html,Himachal Pradesh,bat,Syed Mushtaq Ali Trophy,daynight,Himachal Pradesh,Uttar Pradesh,UP won by 7 wickets (with 39 balls remaining),100,10,104,3
https://www.espncricinfo.com/ci/engine/match/1446037.html,Uttar Pradesh,field,Syed Mushtaq Ali Trophy,day,Haryana,Uttar Pradesh,UP won by 4 wickets (with 13 balls remaining),133,9,134,6
https://www.espncricinfo.com/ci/engine/match/1446053.html,Arunachal Pradesh,field,Syed Mushtaq Ali Trophy,day,Uttar Pradesh,Arunachal Pradesh,UP won by 156 runs,242,4,86,5
https://www.espncricinfo.com/ci/engine/match/1446074.html,Jammu & Kashmir,field,Syed Mushtaq Ali Trophy,day,Uttar Pradesh,Jammu & Kashmir,J + K won by 6 wickets (with 5 balls remaining),157,6,160,4
https://www.espncricinfo.com/ci/engine/match/1446092.html,Jharkhand,field,Syed Mushtaq Ali Trophy,day,Uttar Pradesh,Jharkhand,UP won by 10 runs,160,8,150,10
https://www.espncricinfo.com/ci/engine/match/1446100.html,Uttar Pradesh,field,Syed Mushtaq Ali Trophy,daynight,Andhra,Uttar Pradesh,UP won by 4 wickets (with 6 balls remaining),156,6,157,6
https://www.espncricinfo.com/ci/engine/match/1446102.html,Uttar Pradesh,field,Syed Mushtaq Ali Trophy,daynight,Delhi,Uttar Pradesh,Delhi won by 19 runs,193,3,174,10
https://www.espncricinfo.com/ci/engine/match/1244406.html,Punjab,field,Syed Mushtaq Ali Trophy,night,Baroda,Punjab,Baroda won by 25 runs,160,3,135,8
https://www.espncricinfo.com/ci/engine/match/1446084.html,Meghalaya,bat,Syed Mushtaq Ali Trophy,day,Meghalaya,Punjab,Punjab won by 7 wickets (with 63 balls remaining),142,7,144,3
https://www.espncricinfo.com/ci/engine/match/1077947.html,Pakistan,field,Pakistan tour of West Indies,day,West Indies,Pakistan,Pakistan won by 6 wickets (with 17 balls remaining),111,8,115,4
https://www.espncricinfo.com/ci/engine/match/1077948.html,West Indies,field,Pakistan tour of West Indies,day,Pakistan,West Indies,Pakistan won by 3 runs,132,10,129,8
https://www.espncricinfo.com/ci/engine/match/1089776.html,Afghanistan,bat,Afghanistan tour of West Indies,night,Afghanistan,West Indies,West Indies won by 6 wickets (with 21 balls remaining),110,10,114,4
https://www.espncricinfo.com/ci/engine/match/1031665.html,England,field,West Indies tour of England,daynight,West Indies,England,West Indies won by 21 runs,176,9,155,10
https://www.espncricinfo.com/ci/engine/match/1140069.html,West Indies,field,West Indies tour of Pakistan,day,Pakistan,West Indies,Pakistan won by 143 runs,203,5,60,10
https://www.espncricinfo.com/ci/engine/match/1140070.html,Pakistan,bat,West Indies tour of Pakistan,day,Pakistan,West Indies,Pakistan won by 82 runs,205,3,123,10
https://www.espncricinfo.com/ci/engine/match/1140071.html,West Indies,bat,West Indies tour of Pakistan,day,West Indies,Pakistan,Pakistan won by 8 wickets (with 19 balls remaining),153,6,154,2
https://www.espncricinfo.com/ci/engine/match/1146723.html,West Indies,field,Bangladesh tour of West Indies and United States of America,night,Bangladesh,West Indies,West Indies won by 7 wickets (with 11 balls remaining) (DLS method),143,9,93,3
https://www.espncricinfo.com/ci/engine/match/1146724.html,West Indies,field,Bangladesh tour of West Indies and United States of AmericaWest Indies tour of United States of America,night,Bangladesh,West Indies,Bangladesh won by 12 runs,171,5,159,9
https://www.espncricinfo.com/ci/engine/match/1146725.html,Bangladesh,bat,West Indies tour of United States of AmericaBangladesh tour of West Indies and United States of America,night,Bangladesh,West Indies,Bangladesh won by 19 runs (DLS method),184,5,135,7
https://www.espncricinfo.com/ci/engine/match/1153318.html,West Indies,field,West Indies tour of Bangladesh,daynight,Bangladesh,West Indies,Bangladesh won by 36 runs,211,4,175,10
https://www.espncricinfo.com/ci/engine/match/1153319.html,Bangladesh,field,West Indies tour of Bangladesh,daynight,West Indies,Bangladesh,West Indies won by 50 runs,190,10,140,10
https://www.espncricinfo.com/ci/engine/match/1188623.html,India,field,India tour of West Indies,day,West Indies,India,India won by 7 wickets (with 5 balls remaining),146,6,150,3
https://www.espncricinfo.com/ci/engine/match/1213875.html,West Indies,field,West Indies tour of Sri Lanka,night,Sri Lanka,West Indies,West Indies won by 7 wickets (with 18 balls remaining),155,6,158,3
https://www.espncricinfo.com/ci/engine/match/1233955.html,West Indies,field,West Indies tour of New Zealand,day,New Zealand,West Indies,New Zealand won by 72 runs,238,3,166,9
https://www.espncricinfo.com/ci/engine/match/1252068.html,Sri Lanka,bat,Sri Lanka tour of West Indies,night,Sri Lanka,West Indies,West Indies won by 3 wickets (with 6 balls remaining),131,4,134,7
https://www.espncricinfo.com/ci/engine/match/1287773.html,West Indies,field,West Indies tour of Pakistan,night,Pakistan,West Indies,Pakistan won by 63 runs,200,6,137,10
https://www.espncricinfo.com/ci/engine/match/1287774.html,Pakistan,bat,West Indies tour of Pakistan,night,Pakistan,West Indies,Pakistan won by 9 runs,172,8,163,10
https://www.espncricinfo.com/ci/engine/match/1287775.html,West Indies,bat,West Indies tour of Pakistan,night,West Indies,Pakistan,Pakistan won by 7 wickets (with 7 balls remaining),207,3,208,3
https://www.espncricinfo.com/ci/engine/match/1256723.html,West Indies,field,England tour of West Indies,daynight,England,West Indies,England won by 34 runs,193,6,159,5
https://www.espncricinfo.com/ci/engine/match/1317150.html,West Indies,bat,Bangladesh tour of West Indies,day,West Indies,Bangladesh,West Indies won by 35 runs,193,5,158,6
https://www.espncricinfo.com/ci/engine/match/1317151.html,Bangladesh,bat,Bangladesh tour of West Indies,day,Bangladesh,West Indies,West Indies won by 5 wickets (with 10 balls remaining),163,5,169,5
https://www.espncricinfo.com/ci/engine/match/1317909.html,New Zealand,bat,New Zealand tour of West Indies,day,New Zealand,West Indies,New Zealand won by 90 runs,215,5,125,9
https://www.espncricinfo.com/ci/engine/match/1317482.html,Australia,field,West Indies tour of Australia,night,West Indies,Australia,Australia won by 3 wickets (with 1 ball remaining),145,9,146,7
https://www.espncricinfo.com/ci/engine/match/1317483.html,West Indies,field,West Indies tour of Australia,night,Australia,West Indies,Australia won by 31 runs,178,7,147,8
https://www.espncricinfo.com/ci/engine/match/1298137.html,West Indies,field,ICC Men's T20 World CupWest Indies tour of Australia,daynight,Scotland,West Indies,Scotland won by 42 runs,160,5,118,10
https://www.espncricinfo.com/ci/engine/match/1298142.html,West Indies,bat,ICC Men's T20 World CupWest Indies tour of Australia,night,West Indies,Zimbabwe,West Indies won by 31 runs,153,7,122,10
https://www.espncricinfo.com/ci/engine/match/1298145.html,West Indies,bat,ICC Men's T20 World CupWest Indies tour of Australia,daynight,West Indies,Ireland,Ireland won by 9 wickets (with 15 balls remaining),146,5,150,1
https://www.espncricinfo.com/ci/engine/match/1339604.html,West Indies,field,West Indies tour of South Africa,day,South Africa,West Indies,West Indies won by 3 wickets (with 3 balls remaining),131,8,132,7
https://www.espncricinfo.com/ci/engine/match/1339605.html,South Africa,field,West Indies tour of South Africa,day,West Indies,South Africa,South Africa won by 6 wickets (with 7 balls remaining),258,5,259,4
https://www.espncricinfo.com/ci/engine/match/1339606.html,South Africa,field,West Indies tour of South Africa,night,West Indies,South Africa,West Indies won by 7 runs,220,8,213,6
https://www.espncricinfo.com/ci/engine/match/1375850.html,West Indies,field,West Indies tour of Australia,night,Australia,West Indies,Australia won by 11 runs,213,7,202,8
https://www.espncricinfo.com/ci/engine/match/1375851.html,West Indies,field,West Indies tour of Australia,night,Australia,West Indies,Australia won by 34 runs,241,4,207,9
https://www.espncricinfo.com/ci/engine/match/1375852.html,West Indies,bat,West Indies tour of Australia,daynight,West Indies,Australia,West Indies won by 37 runs,220,6,183,5
https://www.espncricinfo.com/ci/engine/match/1415702.html,West Indies,field,ICC Men's T20 World Cup,day,Papua New Guinea,West Indies,West Indies won by 5 wickets (with 6 balls remaining),136,8,137,5
https://www.espncricinfo.com/ci/engine/match/1415718.html,West Indies,bat,ICC Men's T20 World Cup,night,West Indies,Uganda,West Indies won by 134 runs,173,5,39,10
https://www.espncricinfo.com/ci/engine/match/1415740.html,Afghanistan,field,ICC Men's T20 World Cup,night,West Indies,Afghanistan,West Indies won by 104 runs,218,5,114,10
https://www.espncricinfo.com/ci/engine/match/1415742.html,England,field,ICC Men's T20 World Cup,night,West Indies,England,England won by 8 wickets (with 15 balls remaining),180,4,181,2
https://www.espncricinfo.com/ci/engine/match/1415750.html,South Africa,field,ICC Men's T20 World Cup,night,West Indies,South Africa,South Africa won by 3 wickets (with 5 balls remaining) (DLS method),135,8,124,7
https://www.espncricinfo.com/ci/engine/match/1451814.html,West Indies,field,West Indies tour of Sri Lanka,night,Sri Lanka,West Indies,West Indies won by 5 wickets (with 5 balls remaining),179,7,180,5
https://www.espncricinfo.com/ci/engine/match/1451815.html,Sri Lanka,bat,West Indies tour of Sri Lanka,night,Sri Lanka,West Indies,Sri Lanka won by 73 runs,162,5,89,10
https://www.espncricinfo.com/ci/engine/match/1451816.html,West Indies,bat,West Indies tour of Sri Lanka,night,West Indies,Sri Lanka,Sri Lanka won by 9 wickets (with 12 balls remaining),162,8,166,1
https://www.espncricinfo.com/ci/engine/match/1433383.html,West Indies,field,Bangladesh tour of West Indies,night,Bangladesh,West Indies,Bangladesh won by 7 runs,147,6,140,10
https://www.espncricinfo.com/ci/engine/match/1433384.html,West Indies,field,Bangladesh tour of West Indies,night,Bangladesh,West Indies,Bangladesh won by 27 runs,129,7,102,10
https://www.espncricinfo.com/ci/engine/match/1433385.html,Bangladesh,bat,Bangladesh tour of West Indies,night,Bangladesh,West Indies,Bangladesh won by 80 runs,189,7,109,10
https://www.espncricinfo.com/ci/engine/match/994671.html,St Kitts and Nevis Patriots,field,Caribbean Premier League,day,Jamaica Tallawahs,St Kitts and Nevis Patriots,Tallawahs won by 5 runs,153,7,148,7
https://www.espncricinfo.com/ci/engine/match/1025989.html,Jamaica Tallawahs,field,Caribbean Premier League,night,Trinbago Knight Riders,Jamaica Tallawahs,Tallawahs won by 7 wickets (with 10 balls remaining),191,4,192,3
https://www.espncricinfo.com/ci/engine/match/1018869.html,Guyana Amazon Warriors,field,Caribbean Premier League,night,Jamaica Tallawahs,Guyana Amazon Warriors,Amazon won by 7 wickets (with 12 balls remaining),100,10,101,3
https://www.espncricinfo.com/ci/engine/match/1019769.html,Jamaica Tallawahs,field,Caribbean Premier League,night,Guyana Amazon Warriors,Jamaica Tallawahs,Tallawahs won by 5 wickets (with 25 balls remaining),128,6,132,5
https://www.espncricinfo.com/ci/engine/match/1019771.html,St Kitts and Nevis Patriots,field,Caribbean Premier League,night,Jamaica Tallawahs,St Kitts and Nevis Patriots,Tallawahs won by 108 runs,183,6,75,10
https://www.espncricinfo.com/ci/engine/match/1019773.html,Trinbago Knight Riders,field,Caribbean Premier League,night,Jamaica Tallawahs,Trinbago Knight Riders,Tallawahs won by 19 runs,158,7,139,9
https://www.espncricinfo.com/ci/engine/match/1019775.html,Barbados Tridents,field,Caribbean Premier League,night,Jamaica Tallawahs,Barbados Tridents,Tallawahs won by 36 runs (D/L method),195,5,159,10
https://www.espncricinfo.com/ci/engine/match/994681.html,Jamaica Tallawahs,field,Caribbean Premier League,day,St Lucia Zouks,Jamaica Tallawahs,Zouks won by 63 runs,206,3,143,8
https://www.espncricinfo.com/ci/engine/match/994687.html,Jamaica Tallawahs,field,Caribbean Premier League,day,St Lucia Zouks,Jamaica Tallawahs,Zouks won by 17 runs,194,3,177,6
https://www.espncricinfo.com/ci/engine/match/1025665.html,Guyana Amazon Warriors,field,Caribbean Premier League,night,Jamaica Tallawahs,Guyana Amazon Warriors,Amazon won by 4 wickets (with 2 balls remaining),146,8,150,6
https://www.espncricinfo.com/ci/engine/match/1025669.html,Trinbago Knight Riders,field,Caribbean Premier League,night,Jamaica Tallawahs,Trinbago Knight Riders,Tallawahs won by 19 runs (D/L method),195,7,110,7
https://www.espncricinfo.com/ci/engine/match/1094674.html,Barbados Tridents,bat,Caribbean Premier League,day,Barbados Tridents,Jamaica Tallawahs,Tridents won by 12 runs,142,7,130,6
https://www.espncricinfo.com/ci/engine/match/1094676.html,Jamaica Tallawahs,bat,Caribbean Premier League,day,Jamaica Tallawahs,Barbados Tridents,Tallawahs won by 12 runs,154,5,142,10
https://www.espncricinfo.com/ci/engine/match/1094678.html,Jamaica Tallawahs,field,Caribbean Premier League,night,Trinbago Knight Riders,Jamaica Tallawahs,Tallawahs won by 4 wickets (with 4 balls remaining),147,10,148,6
https://www.espncricinfo.com/ci/engine/match/290527.html,Mumbai,field,Inter State Twenty-20 Tournament,day,Baroda,Mumbai,Mumbai won by 8 wickets (with 23 balls remaining),107,10,109,2
https://www.espncricinfo.com/ci/engine/match/290539.html,Gujarat,bat,Inter State Twenty-20 Tournament,day,Gujarat,Mumbai,Mumbai won by 5 wickets (with 15 balls remaining),141,6,145,5
https://www.espncricinfo.com/ci/engine/match/290551.html,Mumbai,bat,Inter State Twenty-20 Tournament,day,Saurashtra,Mumbai,Mumbai won by 21 runs,161,8,182,8
https://www.espncricinfo.com/ci/engine/match/290561.html,Mumbai,field,Inter State Twenty-20 Tournament,day,Mumbai,Maharashtra,Maharashtra won by 2 runs,137,6,139,6
https://www.espncricinfo.com/ci/engine/match/290836.html,Mumbai,field,Inter State Twenty-20 Tournament,daynight,Mumbai,Tamil Nadu,Tamil Nadu won by 15 runs,157,8,172,5
https://www.espncricinfo.com/ci/engine/match/290839.html,Haryana,bat,Inter State Twenty-20 Tournament,day,Haryana,Mumbai,Mumbai won by 8 wickets (with 32 balls remaining),125,9,126,2
https://www.espncricinfo.com/ci/engine/match/290843.html,Madhya Pradesh,field,Inter State Twenty-20 Tournament,day,Madhya Pradesh,Mumbai,Mumbai won by 44 runs,144,6,188,6
https://www.espncricinfo.com/ci/engine/match/290847.html,Mumbai,bat,Inter State Twenty-20 Tournament,daynight,Bengal,Mumbai,Mumbai won by 31 runs,117,6,148,7
https://www.espncricinfo.com/ci/engine/match/427207.html,Baroda,field,Syed Mushtaq Ali Trophy,day,Baroda,Mumbai,Mumbai won by 32 runs,158,8,190,9
https://www.espncricinfo.com/ci/engine/match/427216.html,Gujarat,bat,Syed Mushtaq Ali Trophy,day,Gujarat,Mumbai,Mumbai won by 7 wickets (with 9 balls remaining),160,7,161,3
https://www.espncricinfo.com/ci/engine/match/427215.html,Saurashtra,field,Syed Mushtaq Ali Trophy,day,Saurashtra,Mumbai,Mumbai won by 63 runs,128,5,191,6
https://www.espncricinfo.com/ci/engine/match/427222.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Mumbai,Maharashtra,Maharashtra won by 10 runs,167,8,177,5
https://www.espncricinfo.com/ci/engine/match/471622.html,Mumbai,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Haryana,Haryana won by 4 wickets (with 3 balls remaining),140,7,143,6
https://www.espncricinfo.com/ci/engine/match/492534.html,Kent,field,India tour of England,daynight,Kent,Indians,Indians won by 5 runs,159,5,164,6
https://www.espncricinfo.com/ci/engine/match/492537.html,Leicestershire,field,India tour of England,day,Leicestershire,Indians,Indians won by 15 runs,146,7,161,5
https://www.espncricinfo.com/ci/engine/match/526296.html,Saurashtra,bat,Syed Mushtaq Ali Trophy,day,Saurashtra,Mumbai,Mumbai won by 6 wickets (with 6 balls remaining),151,5,154,4
https://www.espncricinfo.com/ci/engine/match/526303.html,Maharashtra,field,Syed Mushtaq Ali Trophy,day,Maharashtra,Mumbai,Mumbai won by 99 runs,112,10,211,4
https://www.espncricinfo.com/ci/engine/match/526318.html,Punjab,field,Syed Mushtaq Ali Trophy,day,Mumbai,Punjab,Punjab won by 5 wickets (with 6 balls remaining),122,9,124,5
https://www.espncricinfo.com/ci/engine/match/427228.html,Mumbai,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Hyderabad (India),Hyderabad won by 7 wickets (with 6 balls remaining),181,7,183,3
https://www.espncricinfo.com/ci/engine/match/471602.html,Saurashtra,field,Syed Mushtaq Ali Trophy,day,Saurashtra,Mumbai,Mumbai won by 54 runs,90,9,144,10
https://www.espncricinfo.com/ci/engine/match/526278.html,Baroda,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Baroda,Baroda won by 15 runs,174,7,189,3
https://www.espncricinfo.com/ci/engine/match/526289.html,Gujarat,field,Syed Mushtaq Ali Trophy,day,Gujarat,Mumbai,Mumbai won by 78 runs,116,10,194,9
https://www.espncricinfo.com/ci/engine/match/576225.html,Baroda,bat,Syed Mushtaq Ali Trophy,night,Mumbai,Baroda,Baroda won by 55 runs,139,9,194,3
https://www.espncricinfo.com/ci/engine/match/576235.html,Gujarat,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Gujarat,Gujarat won by 20 runs,173,6,193,5
https://www.espncricinfo.com/ci/engine/match/671205.html,Mumbai,field,Syed Mushtaq Ali Trophy,night,Mumbai,Baroda,Baroda won by 19 runs,125,8,144,5
https://www.espncricinfo.com/ci/engine/match/671211.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Gujarat,Mumbai,Mumbai won by 6 wickets (with 9 balls remaining),126,9,129,4
https://www.espncricinfo.com/ci/engine/match/671217.html,Saurashtra,field,Syed Mushtaq Ali Trophy,day,Saurashtra,Mumbai,Mumbai won by 16 runs,129,7,145,5
https://www.espncricinfo.com/ci/engine/match/671243.html,Maharashtra,bat,Syed Mushtaq Ali Trophy,night,Mumbai,Maharashtra,Maharashtra won by 30 runs (VJD),113,7,139,2
https://www.espncricinfo.com/ci/engine/match/775999.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Baroda,Mumbai,Mumbai won by 6 wickets (with 0 balls remaining),175,7,179,4
https://www.espncricinfo.com/ci/engine/match/776025.html,Gujarat,field,Syed Mushtaq Ali Trophy,night,Gujarat,Mumbai,Mumbai won by 92 runs,87,8,179,5
https://www.espncricinfo.com/ci/engine/match/776049.html,Saurashtra,bat,Syed Mushtaq Ali Trophy,night,Mumbai,Saurashtra,Saurashtra won by 61 runs,116,9,177,4
https://www.espncricinfo.com/ci/engine/match/776069.html,Maharashtra,field,Syed Mushtaq Ali Trophy,day,Maharashtra,Mumbai,Mumbai won by 7 runs,147,6,154,7
https://www.espncricinfo.com/ci/engine/match/902105.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Odisha,Mumbai,Mumbai won by 6 wickets (with 13 balls remaining),91,10,95,4
https://www.espncricinfo.com/ci/engine/match/902131.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Mumbai,Karnataka,Karnataka won by 1 run,161,10,162,10
https://www.espncricinfo.com/ci/engine/match/902203.html,Uttar Pradesh,field,Syed Mushtaq Ali Trophy,day,Mumbai,Uttar Pradesh,UP won by 4 wickets (with 2 balls remaining),164,6,168,6
https://www.espncricinfo.com/ci/engine/match/955049.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Kerala,Mumbai,Mumbai won by 6 wickets (with 5 balls remaining),160,7,164,4
https://www.espncricinfo.com/ci/engine/match/955057.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Vidarbha,Mumbai,Mumbai won by 5 wickets (with 7 balls remaining),181,4,182,5
https://www.espncricinfo.com/ci/engine/match/955065.html,Baroda,field,Syed Mushtaq Ali Trophy,day,Mumbai,Baroda,Baroda won by 1 wicket (with 6 balls remaining),151,5,153,9
https://www.espncricinfo.com/ci/engine/match/1130661.html,Baroda,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Baroda,Baroda won by 13 runs,197,8,210,3
https://www.espncricinfo.com/ci/engine/match/1130673.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Gujarat,Mumbai,Mumbai won by 5 wickets (with 4 balls remaining),167,7,168,5
https://www.espncricinfo.com/ci/engine/match/1130687.html,Mumbai,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Saurashtra,Saurashtra won by 8 wickets (with 16 balls remaining),130,10,133,2
https://www.espncricinfo.com/ci/engine/match/1130690.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Maharashtra,Mumbai,Mumbai won by 7 wickets (with 64 balls remaining),89,10,92,3
https://www.espncricinfo.com/ci/engine/match/1133402.html,Jharkhand,field,Syed Mushtaq Ali Trophy,day,Jharkhand,Mumbai,Mumbai won by 13 runs,157,7,170,5
https://www.espncricinfo.com/ci/engine/match/1133406.html,Punjab,field,Syed Mushtaq Ali Trophy,day,Mumbai,Punjab,Punjab won by 3 wickets (with 4 balls remaining),198,4,199,7
https://www.espncricinfo.com/ci/engine/match/1133413.html,Rajasthan,bat,Syed Mushtaq Ali Trophy,day,Mumbai,Rajasthan,Rajasthan won by 17 runs,158,8,175,6
https://www.espncricinfo.com/ci/engine/match/1133418.html,Mumbai,bat,Syed Mushtaq Ali Trophy,daynight,Mumbai,Karnataka,Karnataka won by 7 wickets (with 8 balls remaining),175,8,176,3
https://www.espncricinfo.com/ci/engine/match/1157099.html,Mumbai,bat,Syed Mushtaq Ali Trophy,day,Sikkim,Mumbai,Mumbai won by 154 runs,104,7,258,4
https://www.espncricinfo.com/ci/engine/match/1157115.html,Punjab,field,Syed Mushtaq Ali Trophy,day,Punjab,Mumbai,Mumbai won by 35 runs,120,10,155,10
https://www.espncricinfo.com/ci/engine/match/1157131.html,Madhya Pradesh,bat,Syed Mushtaq Ali Trophy,day,Madhya Pradesh,Mumbai,Mumbai won by 8 wickets (with 24 balls remaining),143,10,145,2
https://www.espncricinfo.com/ci/engine/match/1157149.html,Goa,bat,Syed Mushtaq Ali Trophy,day,Goa,Mumbai,Mumbai won by 6 wickets (with 10 balls remaining),140,4,141,4
https://www.espncricinfo.com/ci/engine/match/1157167.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Mumbai,Railways,Railways won by 57 runs,118,10,175,5
https://www.espncricinfo.com/ci/engine/match/1157184.html,Saurashtra,field,Syed Mushtaq Ali Trophy,day,Saurashtra,Mumbai,Mumbai won by 8 runs,139,10,147,10
https://www.espncricinfo.com/ci/engine/match/1175028.html,Mumbai,bat,Syed Mushtaq Ali Trophy,daynight,Mumbai,Karnataka,Karnataka won by 9 wickets (with 40 balls remaining),97,9,98,1
https://www.espncricinfo.com/ci/engine/match/1175030.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Delhi,Mumbai,Mumbai won by 8 wickets (with 6 balls remaining),144,7,148,2
https://www.espncricinfo.com/ci/engine/match/1175038.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Vidarbha,Mumbai,Mumbai won by 6 wickets (with 26 balls remaining),137,8,138,4
https://www.espncricinfo.com/ci/engine/match/1175042.html,Uttar Pradesh,field,Syed Mushtaq Ali Trophy,day,Uttar Pradesh,Mumbai,Mumbai won by 46 runs,137,10,183,7
https://www.espncricinfo.com/ci/engine/match/1205747.html,Mumbai,field,Syed Mushtaq Ali Trophy,day,Haryana,Mumbai,Mumbai won by 8 wickets (with 26 balls remaining),153,5,154,2
https://www.espncricinfo.com/ci/engine/match/1205764.html,Madhya Pradesh,bat,Syed Mushtaq Ali Trophy,day,Madhya Pradesh,Mumbai,Mumbai won by 9 wickets (with 25 balls remaining),159,5,165,1
https://www.espncricinfo.com/ci/engine/match/1205783.html,Puducherry,field,Syed Mushtaq Ali Trophy,day,Puducherry,Mumbai,Mumbai won by 27 runs,144,7,171,6
