Name,ID,Team
Naman Dhir,1287032,Mumbai Indians
Shivalik Sharma,1167965,Mumbai Indians
Rohit Sharma,34102,Mumbai Indians
Nehal Wadhera,1151273,Mumbai Indians
Suryakumar Yadav,446507,Mumbai Indians
Vishnu Vinod,732293,Mumbai Indians
Hardik Pandya,625371,Mumbai Indians
Dewald Brevis,1070665,Mumbai Indians
Piyush Chawla,32966,Mumbai Indians
Shreyas Gopal,344580,Mumbai Indians
Anshul Kamboj,1175428,Mumbai Indians
Mohammad Nabi,25913,Mumbai Indians
Shams Mulani,1131607,Mumbai Indians
Romario Shepherd,677077,Mumbai Indians
Tilak Varma,1170265,Mumbai Indians
Jasprit Bumrah,625383,Mumbai Indians
Gerald Coetzee,596010,Mumbai Indians
Kumar Kartikeya,1159843,Mumbai Indians
Akash Madhwal,1206039,Mumbai Indians
Kwena Maphaka,1294342,Mumbai Indians
Arjun Tendulkar,1148776,Mumbai Indians
Nuwan Thushara,955235,Mumbai Indians
Luke Wood,573170,Mumbai Indians
Jason Behrendorff,272477,Mumbai Indians
Dilshan Madushanka,793007,Mumbai Indians
Shikhar Dhawan,28235,Punjab Kings
Harpreet Singh,340854,Punjab Kings
Prabhsimran Singh,1161024,Punjab Kings
Rilee Rossouw,318845,Punjab Kings
Jitesh Sharma,721867,Punjab Kings
Jonny Bairstow,297433,Punjab Kings
Rishi Dhawan,290727,Punjab Kings
Ashutosh Sharma,1131978,Punjab Kings
Shashank Singh,377534,Punjab Kings
Shivam Singh,1380113,Punjab Kings
Sikandar Raza,299572,Punjab Kings
Atharva Taide,1125958,Punjab Kings
Sam Curran,662973,Punjab Kings
Liam Livingstone,403902,Punjab Kings
Chris Woakes,247235,Punjab Kings
Arshdeep Singh,1125976,Punjab Kings
Rahul Chahar,1064812,Punjab Kings
Nathan Ellis,826915,Punjab Kings
Harpreet Brar,1168641,Punjab Kings
Vidwath Kaverappa,1155262,Punjab Kings
Harshal Patel,390481,Punjab Kings
Tanay Thyagarajan,1080008,Punjab Kings
Kagiso Rabada,550215,Punjab Kings
Prince Choudhary,1412827,Punjab Kings
Vishwanath Pratap Singh,1354639,Punjab Kings
Sanju Samson,425943,Rajasthan Royals
Jos Buttler,308967,Rajasthan Royals
Shubham Dubey,1252585,Rajasthan Royals
Shimron Hetmyer,670025,Rajasthan Royals
Yashasvi Jaiswal,1151278,Rajasthan Royals
Dhruv Jurel,1175488,Rajasthan Royals
Tom Kohler-Cadmore,470633,Rajasthan Royals
Riyan Parag,1079434,Rajasthan Royals
Rovman Powell,820351,Rajasthan Royals
Kunal Singh Rathore,1339031,Rajasthan Royals
Abid Mushtaq,1201536,Rajasthan Royals
Ravichandran Ashwin,26421,Rajasthan Royals
Donovan Ferreira,698315,Rajasthan Royals
Tanush Kotian,1125960,Rajasthan Royals
Avesh Khan,694211,Rajasthan Royals
Trent Boult,277912,Rajasthan Royals
Nandre Burger,971349,Rajasthan Royals
Yuzvendra Chahal,430246,Rajasthan Royals
Keshav Maharaj,267724,Rajasthan Royals
Navdeep Saini,700167,Rajasthan Royals
Sandeep Sharma,438362,Rajasthan Royals
Kuldeep Sen,1163695,Rajasthan Royals
Prasidh Krishna,917159,Rajasthan Royals
Adam Zampa,379504,Rajasthan Royals
Faf du Plessis,44828,Royal Challengers Bengaluru
Anuj Rawat,1123073,Royal Challengers Bengaluru
Saurav Chauhan,1287369,Royal Challengers Bengaluru
Dinesh Karthik,30045,Royal Challengers Bengaluru
Virat Kohli,253802,Royal Challengers Bengaluru
Rajat Patidar,823703,Royal Challengers Bengaluru
Manoj Bhandage,1057399,Royal Challengers Bengaluru
Tom Curran,550235,Royal Challengers Bengaluru
Cameron Green,1076713,Royal Challengers Bengaluru
Will Jacks,897549,Royal Challengers Bengaluru
Mahipal Lomror,853265,Royal Challengers Bengaluru
Glenn Maxwell,325026,Royal Challengers Bengaluru
Suyash Prabhudessai,1083851,Royal Challengers Bengaluru
Akash Deep,1176959,Royal Challengers Bengaluru
Mayank Dagar,942367,Royal Challengers Bengaluru
Lockie Ferguson,493773,Royal Challengers Bengaluru
Alzarri Joseph,670031,Royal Challengers Bengaluru
Mohammed Siraj,940973,Royal Challengers Bengaluru
Rajan Kumar,1339027,Royal Challengers Bengaluru
Himanshu Sharma,1350761,Royal Challengers Bengaluru
Karn Sharma,30288,Royal Challengers Bengaluru
Swapnil Singh,232292,Royal Challengers Bengaluru
Reece Topley,461632,Royal Challengers Bengaluru
Vijaykumar Vyshak,777815,Royal Challengers Bengaluru
Yash Dayal,1159720,Royal Challengers Bengaluru
Abdul Samad,1175485,Sunrisers Hyderabad
Mayank Agarawal,398438,Sunrisers Hyderabad
Anmolpreet Singh,851261,Sunrisers Hyderabad
Travis Head,530011,Sunrisers Hyderabad
Heinrich Klaasen,436757,Sunrisers Hyderabad
Rahul Tripathi,446763,Sunrisers Hyderabad
Upendra Yadav,732269,Sunrisers Hyderabad
Abhishek Sharma,1070183,Sunrisers Hyderabad
Marco Jansen,696401,Sunrisers Hyderabad
Aiden Markram,600498,Sunrisers Hyderabad
Nitish Kumar Reddy,1175496,Sunrisers Hyderabad
Glenn Phillips,823509,Sunrisers Hyderabad
Sanvir Singh,1132219,Sunrisers Hyderabad
Shahbaz Ahmed,1159711,Sunrisers Hyderabad
Washington Sundar,719715,Sunrisers Hyderabad
Wanindu Hasaranga,784379,Sunrisers Hyderabad
Pat Cummins,489889,Sunrisers Hyderabad
Akash Singh,1175458,Sunrisers Hyderabad
Fazalhaq Farooqi,974175,Sunrisers Hyderabad
Bhuvneshwar Kumar,326016,Sunrisers Hyderabad
Mayank Markande,1081442,Sunrisers Hyderabad
T Natarajan,802575,Sunrisers Hyderabad
Jhathavedh Subramanyan,919531,Sunrisers Hyderabad
Umran Malik,1246528,Sunrisers Hyderabad
Jaydev Unadkat,390484,Sunrisers Hyderabad
Vijayakanth Viyaskanth,1153149,Sunrisers Hyderabad
